Age,Cabin,Embarked,Fare,Name,Parch,PassengerId,Pclass,Sex,SibSp,Survived,Ticket,Age_meanimp,Age_medianimp,Title,Surname,Age_scal,Fare_scaled,Family_size,IsAlone
0.0,,0,9.0,"Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson)",0,982,3,0,1,,739,22.0,22.0,1,Dyker,-0.5816283106401147,-0.3747184171582618,2,0
2.0,,0,11.0,"Pedersen, Mr. Olaf",0,983,3,1,0,,740,28.0,28.0,0,Pedersen,-0.11652321631629182,-0.4931405916419841,1,1
2.0,B71,0,3.0,"Davidson, Mrs. Thornton (Orian Hays)",2,984,1,0,1,,539,27.0,27.0,1,Davidson,-0.19404073203692898,0.36191584371191265,4,0
2.0,,0,2.0,"Guest, Mr. Robert",0,985,3,1,0,,741,28.0,28.0,0,Guest,-0.11652321631629182,-0.48782367768557205,1,1
9.0,,1,4.0,"Birnbaum, Mr. Jakob",0,986,1,1,0,,742,25.0,25.0,0,Birnbaum,-0.34907576347820324,-0.14077420307613292,1,1
9.0,,0,8.0,"Tenglin, Mr. Gunnar Isidor",0,987,3,1,0,,743,25.0,25.0,0,Tenglin,-0.34907576347820324,-0.49273843960455366,1,1
4.0,C46,0,1.0,"Cavendish, Mrs. Tyrell William (Julia Florence Siegel)",0,988,1,0,1,,259,76.0,76.0,1,Cavendish,3.604317538274291,0.8810399881834134,2,0
8.0,,0,2.0,"Makinen, Mr. Kalle Edvard",0,989,3,1,0,,744,29.0,29.0,0,Makinen,-0.03900570059565468,-0.4902404567566684,1,1
0.0,,0,8.0,"Braf, Miss. Elin Ester Maria",0,990,3,0,0,,745,20.0,20.0,1,Braf,-0.736663342081389,-0.4916093204225374,1,1
3.0,,0,2.0,"Nancarrow, Mr. William Henry",0,991,3,1,0,,746,33.0,33.0,0,Nancarrow,0.2710643622868939,-0.48782367768557205,1,1
7.0,C116,1,1.0,"Stengel, Mrs. Charles Emil Henry (Annie May Morris)",0,992,1,0,1,,747,43.0,43.0,1,Stengel,1.0462395194932654,0.42845847194385167,2,0
2.0,,0,4.0,"Weisz, Mr. Leopold",0,993,2,1,1,,124,27.0,27.0,0,Weisz,-0.19404073203692898,-0.14077420307613292,2,0
2.0,,2,11.0,"Foley, Mr. William",0,994,3,1,0,,748,28.0,28.0,0,Foley,-0.11652321631629182,-0.49362394745620336,1,1
2.0,,0,11.0,"Johansson Palmquist, Mr. Oskar Leander",0,995,3,1,0,,749,26.0,26.0,0,Johansson Palmquist,-0.2715582477575661,-0.4931405916419841,1,1
6.0,,1,2.0,"Thomas, Mrs. Alexander (Thamine Thelma"")""",1,996,3,0,1,,625,16.0,16.0,1,Thomas,-1.0467334049639376,-0.4788003913457266,3,0
2.0,,0,4.0,"Holthen, Mr. Johan Martin",0,997,3,1,0,,425,28.0,28.0,0,Holthen,-0.11652321631629182,-0.2079606612526121,1,1
0.0,,2,8.0,"Buckley, Mr. Daniel",0,998,3,1,0,,750,21.0,21.0,0,Buckley,-0.6591458263607518,-0.4922550837903344,1,1
2.0,,2,11.0,"Ryan, Mr. Edward",0,999,3,1,0,,751,28.0,28.0,0,Ryan,-0.11652321631629182,-0.49362394745620336,1,1
2.0,,0,5.0,"Willer, Mr. Aaron (Abi Weller"")""",0,1000,3,1,0,,752,28.0,28.0,0,Willer,-0.11652321631629182,-0.4750147486087613,1,1
6.0,F,0,9.0,"Swane, Mr. George",0,1001,2,1,0,,753,18.5,18.5,0,Swane,-0.8529396156623447,-0.3921192264701557,1,1
1.0,,1,7.0,"Stanton, Mr. Samuel Ward",0,1002,2,1,0,,754,41.0,41.0,0,Stanton,0.891204488051991,-0.352565253480964,1,1
2.0,,2,8.0,"Shine, Miss. Ellen Natalia",0,1003,3,0,0,,755,28.0,28.0,1,Shine,-0.11652321631629182,-0.49305938786519526,1,1
1.0,A29,1,3.0,"Evans, Miss. Edith Corse",0,1004,1,0,0,,756,36.0,36.0,1,Evans,0.5036169094488053,-0.03097122947156871,1,1
6.0,,2,11.0,"Buckley, Miss. Katherine",0,1005,3,0,0,,757,18.5,18.5,1,Buckley,-0.8529396156623447,-0.5026472337960487,1,1
4.0,C55 C57,0,10.0,"Straus, Mrs. Isidor (Rosalie Ida Blun)",0,1006,1,0,1,,441,63.0,63.0,1,Straus,2.596589833906008,3.644466381851795,2,0
6.0,,1,9.0,"Chronopoulos, Mr. Demetrios",0,1007,3,1,1,,71,18.0,18.0,0,Chronopoulos,-0.8916983735226632,-0.3640033854686489,2,0
2.0,,1,0.0,"Thomas, Mr. John",0,1008,3,1,0,,758,28.0,28.0,0,Thomas,-0.11652321631629182,-0.5190001277027153,1,1
5.0,G6,0,7.0,"Sandstrom, Miss. Beatrice Irene",1,1009,3,0,1,,10,1.0,1.0,1,Sandstrom,-2.2094961407734948,-0.32058256596570306,3,0
1.0,C6,1,1.0,"Beattie, Mr. Thomson",0,1010,1,1,0,,759,36.0,36.0,0,Beattie,0.5036169094488053,0.8112762768055171,1,1
8.0,,0,4.0,"Chapman, Mrs. John Henry (Sara Elizabeth Lawry)",0,1011,2,0,1,,490,29.0,29.0,1,Chapman,-0.03900570059565468,-0.14077420307613292,2,0
5.0,,0,7.0,"Watt, Miss. Bertha J",0,1012,2,0,0,,150,12.0,12.0,1,Watt,-1.3568034678464862,-0.3389500869060355,1,1
2.0,,2,11.0,"Kiernan, Mr. John",0,1013,3,1,1,,760,28.0,28.0,0,Kiernan,-0.11652321631629182,-0.49362394745620336,2,0
3.0,C28,1,1.0,"Schabert, Mrs. Paul (Emma Mock)",0,1014,1,0,1,,701,35.0,35.0,1,Schabert,0.4260993937281682,0.47308768098234577,2,0
2.0,,0,0.0,"Carver, Mr. Alfred John",0,1015,3,1,0,,761,28.0,28.0,0,Carver,-0.11652321631629182,-0.5032910637405889,1,1
2.0,,2,11.0,"Kennedy, Mr. John",0,1016,3,1,0,,762,28.0,28.0,0,Kennedy,-0.11652321631629182,-0.49362394745620336,1,1
6.0,,0,7.0,"Cribb, Miss. Laura Alice",1,1017,3,0,0,,149,17.0,17.0,1,Cribb,-0.9692158892433004,-0.3321831055069656,2,0
0.0,,0,8.0,"Brobeck, Mr. Karl Rudolf",0,1018,3,1,0,,763,22.0,22.0,0,Brobeck,-0.5816283106401147,-0.49273843960455366,1,1
2.0,,2,4.0,"McCoy, Miss. Alicia",0,1019,3,0,2,,269,28.0,28.0,1,McCoy,-0.11652321631629182,-0.19394334264025312,3,0
7.0,,0,9.0,"Bowenur, Mr. Solomon",0,1020,2,1,0,,764,42.0,42.0,0,Bowenur,0.9687220037726282,-0.3921192264701557,1,1
9.0,,0,2.0,"Petersen, Mr. Marius",0,1021,3,1,0,,765,24.0,24.0,0,Petersen,-0.4265932791988404,-0.48782367768557205,1,1
3.0,,0,2.0,"Spinner, Mr. Henry John",0,1022,3,1,0,,766,32.0,32.0,0,Spinner,0.19354684656625676,-0.48782367768557205,1,1
4.0,C51,1,6.0,"Gracie, Col. Archibald IV",0,1023,1,1,0,,767,53.0,53.0,3,Gracie,1.8214146766996369,-0.09243862165420545,1,1
2.0,,0,4.0,"Lefebre, Mrs. Frank (Frances)",4,1024,3,0,0,,160,28.0,28.0,1,Lefebre,-0.11652321631629182,-0.15108514930505848,5,0
2.0,,1,0.0,"Thomas, Mr. Charles P",0,1025,3,1,1,,768,28.0,28.0,0,Thomas,-0.11652321631629182,-0.5190001277027153,2,0
7.0,,0,8.0,"Dintcheff, Mr. Valtcho",0,1026,3,1,0,,769,43.0,43.0,0,Dintcheff,1.0462395194932654,-0.4908050163476765,1,1
9.0,,0,8.0,"Carlsson, Mr. Carl Robert",0,1027,3,1,0,,770,24.0,24.0,0,Carlsson,-0.4265932791988404,-0.4916093204225374,1,1
2.0,,1,0.0,"Zakarian, Mr. Mapriededer",0,1028,3,1,0,,771,26.5,26.5,0,Zakarian,-0.23279948989724755,-0.5037744195548081,1,1
2.0,,0,9.0,"Schmidt, Mr. August",0,1029,2,1,0,,772,26.0,26.0,0,Schmidt,-0.2715582477575661,-0.3921192264701557,1,1
9.0,,0,2.0,"Drapkin, Miss. Jennie",0,1030,3,0,0,,773,23.0,23.0,1,Drapkin,-0.5041107949194775,-0.48782367768557205,1,1
1.0,,0,3.0,"Goodwin, Mr. Charles Frederick",6,1031,3,1,1,,58,40.0,40.0,0,Goodwin,0.8136869723313539,0.2633112576111806,8,0
5.0,,0,3.0,"Goodwin, Miss. Jessie Allis",2,1032,3,0,5,,58,10.0,10.0,1,Goodwin,-1.5118384992877605,0.2633112576111806,8,0
3.0,,0,10.0,"Daniels, Miss. Sarah",0,1033,1,0,0,,266,33.0,33.0,1,Daniels,0.2710643622868939,2.286638695933064,1,1
4.0,B57 B59 B63 B66,1,10.0,"Ryerson, Mr. Arthur Larned",3,1034,1,1,1,,277,61.0,61.0,0,Ryerson,2.4415548024647338,4.429355020367108,5,0
2.0,,0,4.0,"Beauchamp, Mr. Henry James",0,1035,2,1,0,,455,28.0,28.0,0,Beauchamp,-0.11652321631629182,-0.14077420307613292,1,1
7.0,,0,6.0,"Lindeberg-Lind, Mr. Erik Gustaf (Mr Edward Lingrey"")""",0,1036,1,1,0,,774,42.0,42.0,0,Lindeberg-Lind,0.9687220037726282,-0.13014037516330884,1,1
3.0,,0,7.0,"Vander Planke, Mr. Julius",0,1037,3,1,3,,18,31.0,31.0,0,Vander Planke,0.1160293308456196,-0.29544806362630077,4,0
2.0,E46,0,3.0,"Hilliard, Mr. Herbert Henry",0,1038,1,1,0,,6,28.0,28.0,0,Hilliard,-0.11652321631629182,0.35925738673370655,1,1
0.0,,0,2.0,"Davies, Mr. Evan",0,1039,3,1,0,,775,22.0,22.0,0,Davies,-0.5816283106401147,-0.48782367768557205,1,1
2.0,,0,6.0,"Crafton, Mr. John Bertram",0,1040,1,1,0,,776,28.0,28.0,0,Crafton,-0.11652321631629182,-0.13014037516330884,1,1
8.0,,0,4.0,"Lahtinen, Rev. William",1,1041,2,1,1,,278,30.0,30.0,3,Lahtinen,0.03851181512498246,-0.14077420307613292,3,0
9.0,C54,1,10.0,"Earnshaw, Mrs. Boulton (Olive Potter)",1,1042,1,0,0,,276,23.0,23.0,1,Earnshaw,-0.5041107949194775,0.9643376623594495,2,0
2.0,,1,8.0,"Matinoff, Mr. Nicola",0,1043,3,1,0,,777,28.0,28.0,0,Matinoff,-0.11652321631629182,-0.4908050163476765,1,1
4.0,,0,9.0,"Storey, Mr. Thomas",0,1044,3,1,0,,778,60.5,60.5,0,Storey,2.402796044604415,-0.3640033854686489,1,1
1.0,,0,5.0,"Klasen, Mrs. (Hulda Kristina Eugenia Lofqvist)",2,1045,3,0,0,,779,36.0,36.0,1,Klasen,0.5036169094488053,-0.40790949420907097,3,0
5.0,,0,3.0,"Asplund, Master. Filip Oscar",2,1046,3,1,4,,24,13.0,13.0,2,Asplund,-1.279285952125849,-0.036611025111879254,7,0
9.0,,0,11.0,"Duquemin, Mr. Joseph",0,1047,3,1,0,,780,24.0,24.0,0,Duquemin,-0.4265932791988404,-0.49749079396995755,1,1
8.0,C97,0,10.0,"Bird, Miss. Ellen",0,1048,1,0,0,,441,29.0,29.0,1,Bird,-0.03900570059565468,3.644466381851795,1,1
9.0,,0,8.0,"Lundin, Miss. Olga Elida",0,1049,3,0,0,,781,23.0,23.0,1,Lundin,-0.5041107949194775,-0.4916093204225374,1,1
7.0,D22,0,6.0,"Borebank, Mr. John James",0,1050,1,1,0,,782,42.0,42.0,0,Borebank,0.9687220037726282,-0.13014037516330884,1,1
2.0,,0,9.0,"Peacock, Mrs. Benjamin (Edith Nile)",2,1051,3,0,0,,783,26.0,26.0,1,Peacock,-0.2715582477575661,-0.3771351962293582,3,0
2.0,,2,11.0,"Smyth, Miss. Julia",0,1052,3,0,0,,784,28.0,28.0,1,Smyth,-0.11652321631629182,-0.4939468291401018,1,1
5.0,,1,7.0,"Touma, Master. Georges Youssef",1,1053,3,1,1,,228,7.0,7.0,2,Touma,-1.744391046449672,-0.34869840696720983,3,0
2.0,,0,9.0,"Wright, Miss. Marion",0,1054,2,0,0,,785,26.0,26.0,1,Wright,-0.2715582477575661,-0.3824521101857702,1,1
2.0,,0,0.0,"Pearce, Mr. Ernest",0,1055,3,1,0,,786,28.0,28.0,0,Pearce,-0.11652321631629182,-0.5081246218827816,1,1
1.0,,0,9.0,"Peruschitz, Rev. Joseph Maria",0,1056,2,1,0,,787,41.0,41.0,3,Peruschitz,0.891204488051991,-0.3921192264701557,1,1
2.0,,0,4.0,"Kink-Heilmann, Mrs. Anton (Luise Heilmann)",1,1057,3,0,1,,166,26.0,26.0,1,Kink-Heilmann,-0.2715582477575661,-0.21762777753699758,3,0
7.0,B10,1,3.0,"Brandeis, Mr. Emil",0,1058,1,1,0,,788,48.0,48.0,0,Brandeis,1.4338270980964511,0.3328332910819674,1,1
6.0,,0,3.0,"Ford, Mr. Edward Watson",2,1059,3,1,2,,84,18.0,18.0,0,Ford,-0.8916983735226632,0.02114999468732407,5,0
2.0,,1,6.0,"Cassebeer, Mrs. Henry Arthur Jr (Eleanor Genevieve Fosdick)",0,1060,1,0,0,,789,28.0,28.0,1,Cassebeer,-0.11652321631629182,-0.10750385567179178,1,1
0.0,,0,5.0,"Hellstrom, Miss. Hilda Maria",0,1061,3,0,0,,790,22.0,22.0,1,Hellstrom,-0.5816283106401147,-0.47018119046656853,1,1
2.0,,0,11.0,"Lithman, Mr. Simon",0,1062,3,1,0,,791,28.0,28.0,0,Lithman,-0.11652321631629182,-0.49749079396995755,1,1
2.0,,1,0.0,"Zakarian, Mr. Ortin",0,1063,3,1,0,,792,27.0,27.0,0,Zakarian,-0.19404073203692898,-0.5037744195548081,1,1
9.0,,0,9.0,"Dyker, Mr. Adolf Fredrik",0,1064,3,1,1,,739,23.0,23.0,0,Dyker,-0.5041107949194775,-0.3747184171582618,2,0
2.0,,1,0.0,"Torfa, Mr. Assad",0,1065,3,1,0,,793,28.0,28.0,0,Torfa,-0.11652321631629182,-0.5036932157780193,1,1
1.0,,0,3.0,"Asplund, Mr. Carl Oscar Vilhelm Gustafsson",5,1066,3,1,1,,24,40.0,40.0,0,Asplund,0.8136869723313539,-0.036611025111879254,7,0
5.0,,0,3.0,"Brown, Miss. Edith Eileen",2,1067,2,0,0,,538,15.0,15.0,1,Brown,-1.1242509206845748,0.11057082031788987,3,0
0.0,,0,3.0,"Sincock, Miss. Maude",0,1068,2,0,0,,135,20.0,20.0,1,Sincock,-0.736663342081389,0.06706879703815516,1,1
4.0,C116,1,1.0,"Stengel, Mr. Charles Emil Henry",0,1069,1,1,1,,747,54.0,54.0,0,Stengel,1.898932192420274,0.42845847194385167,2,0
1.0,F4,0,3.0,"Becker, Mrs. Allen Oliver (Nellie E Baumgardner)",3,1070,2,0,0,,165,36.0,36.0,1,Becker,0.5036169094488053,0.11057082031788987,4,0
4.0,E45,1,10.0,"Compton, Mrs. Alexander Taylor (Mary Eliza Ingersoll)",2,1071,1,0,0,,645,64.0,64.0,1,Compton,2.674107349626645,0.9643376623594495,3,0
8.0,,0,9.0,"McCrie, Mr. James Matthew",0,1072,2,1,0,,794,30.0,30.0,0,McCrie,0.03851181512498246,-0.3921192264701557,1,1
1.0,E52,1,10.0,"Compton, Mr. Alexander Taylor Jr",1,1073,1,1,1,,645,37.0,37.0,0,Compton,0.5811344251694425,0.9643376623594495,3,0
6.0,D30,0,3.0,"Marvin, Mrs. Daniel Warner (Mary Graham Carmichael Farquarson)",0,1074,1,0,1,,589,18.0,18.0,1,Marvin,-0.8916983735226632,0.38318349953756076,2,0
2.0,,2,11.0,"Lane, Mr. Patrick",0,1075,3,1,0,,795,28.0,28.0,0,Lane,-0.11652321631629182,-0.49362394745620336,1,1
2.0,B58 B60,1,10.0,"Douglas, Mrs. Frederick Charles (Mary Helene Baxter)",1,1076,1,0,1,,114,27.0,27.0,1,Douglas,-0.19404073203692898,4.14216046294407,3,0
1.0,,0,7.0,"Maybery, Mr. Frank Hubert",0,1077,2,1,0,,796,40.0,40.0,0,Maybery,0.8136869723313539,-0.33411652876384274,1,1
0.0,,0,4.0,"Phillips, Miss. Alice Frances Louisa",1,1078,2,0,0,,797,21.0,21.0,1,Phillips,-0.6591458263607518,-0.23744536591998783,2,0
6.0,,0,2.0,"Davies, Mr. Joseph",0,1079,3,1,2,,798,17.0,17.0,0,Davies,-0.9692158892433004,-0.48782367768557205,3,0
2.0,,0,1.0,"Sage, Miss. Ada",2,1080,3,0,8,,148,28.0,28.0,1,Sage,-0.11652321631629182,0.7012316252938433,11,0
1.0,,0,9.0,"Veal, Mr. James",0,1081,2,1,0,,799,40.0,40.0,0,Veal,0.8136869723313539,-0.3921192264701557,1,1
3.0,,0,4.0,"Angle, Mr. William A",0,1082,2,1,1,,433,34.0,34.0,0,Angle,0.34858187800753104,-0.14077420307613292,2,0
2.0,,0,4.0,"Salomon, Mr. Abraham L",0,1083,1,1,0,,800,28.0,28.0,0,Salomon,-0.11652321631629182,-0.14077420307613292,1,1
5.0,,0,7.0,"van Billiard, Master. Walter John",1,1084,3,1,1,,142,11.5,11.5,2,van Billiard,-1.3955622257068048,-0.3631178776169992,3,0
4.0,,2,9.0,"Lingane, Mr. John",0,1085,2,1,0,,801,61.0,61.0,0,Lingane,2.4415548024647338,-0.40468647763985677,1,1
5.0,,0,3.0,"Drew, Master. Marshall Brines",2,1086,2,1,0,,354,8.0,8.0,2,Drew,-1.6668735307290348,-0.015101691379121521,3,0
3.0,,0,8.0,"Karlsson, Mr. Julius Konrad Eugen",0,1087,3,1,0,,802,33.0,33.0,0,Karlsson,0.2710643622868939,-0.4916093204225374,1,1
5.0,E34,1,10.0,"Spedden, Master. Robert Douglas",2,1088,1,1,0,,284,6.0,6.0,2,Spedden,-1.821908562170309,1.9569900306355188,3,0
6.0,,0,11.0,"Nilsson, Miss. Berta Olivia",0,1089,3,0,0,,803,18.0,18.0,1,Nilsson,-0.8916983735226632,-0.4931405916419841,1,1
9.0,,0,5.0,"Baimbrigge, Mr. Charles Robert",0,1090,2,1,0,,804,23.0,23.0,0,Baimbrigge,-0.5041107949194775,-0.44045480789208313,1,1
2.0,,0,2.0,"Rasmussen, Mrs. (Lena Jacobsen Solvang)",0,1091,3,0,0,,805,28.0,28.0,1,Rasmussen,-0.11652321631629182,-0.48661528815002386,1,1
2.0,,2,7.0,"Murphy, Miss. Nora",0,1092,3,0,0,,570,28.0,28.0,1,Murphy,-0.11652321631629182,-0.3437836450482282,1,1
5.0,,0,9.0,"Danbom, Master. Gilbert Sigvard Emanuel",2,1093,3,1,0,,361,0.33,0.33,2,Danbom,-2.261432876306322,-0.3650513008738763,3,0
7.0,C62 C64,1,10.0,"Astor, Col. John Jacob",0,1094,1,1,1,,327,47.0,47.0,3,Astor,1.356309582375814,3.7555570153454396,2,0
5.0,,0,4.0,"Quick, Miss. Winifred Vera",1,1095,2,0,1,,423,8.0,8.0,1,Quick,-1.6668735307290348,-0.14077420307613292,3,0
9.0,,0,5.0,"Andrew, Mr. Frank Thomas",0,1096,2,1,0,,806,25.0,25.0,0,Andrew,-0.34907576347820324,-0.44045480789208313,1,1
2.0,,1,4.0,"Omont, Mr. Alfred Fernand",0,1097,1,1,0,,807,28.0,28.0,0,Omont,-0.11652321631629182,-0.1457682353486464,1,1
3.0,,2,11.0,"McGowan, Miss. Katherine",0,1098,3,0,0,,808,35.0,35.0,1,McGowan,0.4260993937281682,-0.49362394745620336,1,1
9.0,,0,5.0,"Collett, Mr. Sidney C Stuart",0,1099,2,1,0,,809,24.0,24.0,0,Collett,-0.4265932791988404,-0.44045480789208313,1,1
3.0,A11,1,6.0,"Rosenbaum, Miss. Edith Louise",0,1100,1,0,0,,810,33.0,33.0,1,Rosenbaum,0.2710643622868939,-0.10750385567179178,1,1
9.0,,0,8.0,"Delalic, Mr. Redjo",0,1101,3,1,0,,811,25.0,25.0,0,Delalic,-0.34907576347820324,-0.4908050163476765,1,1
3.0,,0,4.0,"Andersen, Mr. Albert Karvin",0,1102,3,1,0,,425,32.0,32.0,0,Andersen,0.19354684656625676,-0.2079606612526121,1,1
2.0,,0,0.0,"Finoli, Mr. Luigi",0,1103,3,1,0,,812,28.0,28.0,0,Finoli,-0.11652321631629182,-0.507157910254343,1,1
6.0,,0,1.0,"Deacon, Mr. Percy William",0,1104,2,1,0,,70,17.0,17.0,0,Deacon,-0.9692158892433004,0.7776018439404888,1,1
4.0,,0,4.0,"Howard, Mrs. Benjamin (Ellen Truelove Arman)",0,1105,2,0,1,,691,60.0,60.0,1,Howard,2.3640372867440966,-0.14077420307613292,2,0
1.0,,0,11.0,"Andersson, Miss. Ida Augusta Margareta",2,1106,3,0,4,,813,38.0,38.0,1,Andersson,0.6586519408900796,-0.4931405916419841,7,0
7.0,B11,0,3.0,"Head, Mr. Christopher",0,1107,1,1,0,,814,42.0,42.0,0,Head,0.9687220037726282,0.1782406343085883,1,1
2.0,,2,8.0,"Mahon, Miss. Bridget Delia",0,1108,3,0,0,,815,28.0,28.0,1,Mahon,-0.11652321631629182,-0.4911259646083181,1,1
4.0,,0,10.0,"Wick, Mr. George Dennick",1,1109,1,1,1,,283,57.0,57.0,0,Wick,2.131484739582185,2.544106870781617,3,0
7.0,C80,1,10.0,"Widener, Mrs. George Dunton (Eleanor Elkins)",1,1110,1,0,1,,324,50.0,50.0,1,Widener,1.5888621295377254,3.4457259384308845,3,0
2.0,,0,2.0,"Thomson, Mr. Alexander Morrison",0,1111,3,1,0,,816,28.0,28.0,0,Thomson,-0.11652321631629182,-0.48782367768557205,1,1
8.0,,1,9.0,"Duran y More, Miss. Florentina",0,1112,2,0,1,,817,30.0,30.0,1,Duran y More,0.03851181512498246,-0.3755246546563796,2,0
0.0,,0,2.0,"Reynolds, Mr. Harold J",0,1113,3,1,0,,818,21.0,21.0,0,Reynolds,-0.6591458263607518,-0.48782367768557205,1,1
0.0,F33,0,5.0,"Cook, Mrs. (Selena Rogers)",0,1114,2,0,0,,819,22.0,22.0,1,Cook,-0.5816283106401147,-0.44045480789208313,1,1
0.0,,0,8.0,"Karlsson, Mr. Einar Gervasius",0,1115,3,1,0,,820,21.0,21.0,0,Karlsson,-0.6591458263607518,-0.49273843960455366,1,1
4.0,,1,6.0,"Candee, Mrs. Edward (Helen Churchill Hungerford)",0,1116,1,0,0,,821,53.0,53.0,1,Candee,1.8214146766996369,-0.11282076962820385,1,1
2.0,,1,7.0,"Moubarek, Mrs. George (Omine Amenia"" Alexander)""",2,1117,3,0,0,,64,28.0,28.0,1,Moubarek,-0.11652321631629182,-0.34869840696720983,3,0
9.0,,0,8.0,"Asplund, Mr. Johan Charles",0,1118,3,1,0,,822,23.0,23.0,0,Asplund,-0.5041107949194775,-0.49273843960455366,1,1
2.0,,2,11.0,"McNeill, Miss. Bridget",0,1119,3,0,0,,823,28.0,28.0,1,McNeill,-0.11652321631629182,-0.49362394745620336,1,1
1.0,,0,7.0,"Everett, Mr. Thomas James",0,1120,3,1,0,,417,40.5,40.5,0,Everett,0.8524457301916725,-0.3515173380757366,1,1
1.0,,0,9.0,"Hocking, Mr. Samuel James Metcalfe",0,1121,2,1,0,,824,36.0,36.0,0,Hocking,0.5036169094488053,-0.3921192264701557,1,1
5.0,,0,1.0,"Sweet, Mr. George Frederick",0,1122,2,1,0,,503,14.0,14.0,0,Sweet,-1.201768436405212,0.6132608671059354,1,1
0.0,,0,6.0,"Willard, Miss. Constance",0,1123,1,0,0,,825,21.0,21.0,1,Willard,-0.6591458263607518,-0.13014037516330884,1,1
0.0,,0,0.0,"Wiklund, Mr. Karl Johan",0,1124,3,1,1,,826,21.0,21.0,0,Wiklund,-0.6591458263607518,-0.5178729419439559,2,0
2.0,,2,8.0,"Linehan, Mr. Michael",0,1125,3,1,0,,827,28.0,28.0,0,Linehan,-0.11652321631629182,-0.4911259646083181,1,1
1.0,C85,1,1.0,"Cumings, Mr. John Bradley",0,1126,1,1,1,,1,39.0,39.0,0,Cumings,0.7361694566107168,0.7347436506052941,2,0
0.0,,0,8.0,"Vendel, Mr. Olof Edvin",0,1127,3,1,0,,828,20.0,20.0,0,Vendel,-0.736663342081389,-0.4916093204225374,1,1
4.0,D37,1,1.0,"Warren, Mr. Frank Manley",0,1128,1,1,1,,316,64.0,64.0,0,Warren,2.674107349626645,0.811436750935838,2,0
0.0,,1,0.0,"Baccos, Mr. Raffull",0,1129,3,1,0,,829,20.0,20.0,0,Baccos,-0.736663342081389,-0.5037744195548081,1,1
6.0,,0,9.0,"Hiltunen, Miss. Marta",1,1130,2,0,1,,830,18.0,18.0,1,Hiltunen,-0.8916983735226632,-0.3921192264701557,3,0
7.0,C86,1,10.0,"Douglas, Mrs. Walter Donald (Mahala Dutton)",0,1131,1,0,1,,448,48.0,48.0,1,Douglas,1.4338270980964511,1.4141814512672732,2,0
4.0,,1,6.0,"Lindstrom, Mrs. Carl Johan (Sigrid Posse)",0,1132,1,0,0,,831,55.0,55.0,1,Lindstrom,1.9764497081409111,-0.10750385567179178,1,1
7.0,,0,6.0,"Christy, Mrs. (Alice Frances)",2,1133,2,0,0,,480,45.0,45.0,1,Christy,1.2012745509345397,-0.06343727280104898,3,0
7.0,E34,1,10.0,"Spedden, Mr. Frederic Oakley",1,1134,1,1,1,,284,45.0,45.0,0,Spedden,1.2012745509345397,1.9569900306355188,3,0
2.0,,0,8.0,"Hyman, Mr. Abraham",0,1135,3,1,0,,832,28.0,28.0,0,Hyman,-0.11652321631629182,-0.49096549047799737,1,1
2.0,,0,4.0,"Johnston, Master. William Arthur Willie""""",2,1136,3,1,1,,614,28.0,28.0,2,Johnston,-0.11652321631629182,-0.19007649612649893,4,0
1.0,D21,0,3.0,"Kenyon, Mr. Frederick R",0,1137,1,1,1,,387,41.0,41.0,0,Kenyon,0.891204488051991,0.35925738673370655,2,0
0.0,,0,4.0,"Karnes, Mrs. J Frank (Claire Bennett)",0,1138,2,0,0,,721,22.0,22.0,1,Karnes,-0.5816283106401147,-0.23744536591998783,1,1
7.0,,0,3.0,"Drew, Mr. James Vivian",1,1139,2,1,1,,354,42.0,42.0,0,Drew,0.9687220037726282,-0.015101691379121521,3,0
8.0,,0,4.0,"Hold, Mrs. Stephen (Annie Margaret Hill)",0,1140,2,0,1,,211,29.0,29.0,1,Hold,-0.03900570059565468,-0.14077420307613292,2,0
2.0,,1,9.0,"Khalil, Mrs. Betros (Zahie Maria"" Elias)""",0,1141,3,0,1,,735,28.0,28.0,1,Khalil,-0.11652321631629182,-0.3640033854686489,2,0
5.0,,0,6.0,"West, Miss. Barbara J",2,1142,2,0,1,,57,0.92,0.92,1,West,-2.2156975420311458,-0.10693929608078369,4,0
0.0,,0,2.0,"Abrahamsson, Mr. Abraham August Johannes",0,1143,3,1,0,,833,20.0,20.0,0,Abrahamsson,-0.736663342081389,-0.4902404567566684,1,1
2.0,C89,1,10.0,"Clark, Mr. Walter Miller",0,1144,1,1,1,,834,27.0,27.0,0,Clark,-0.19404073203692898,2.0010566135062615,2,0
9.0,,0,5.0,"Salander, Mr. Karl Johan",0,1145,3,1,0,,835,24.0,24.0,0,Salander,-0.4265932791988404,-0.46317253116038903,1,1
3.0,,0,5.0,"Wenzel, Mr. Linhart",0,1146,3,1,0,,836,32.5,32.5,0,Wenzel,0.23230560442657533,-0.4597890404608541,1,1
2.0,,0,11.0,"MacKay, Mr. George William",0,1147,3,1,0,,837,28.0,28.0,0,MacKay,-0.11652321631629182,-0.49749079396995755,1,1
2.0,,2,11.0,"Mahon, Mr. John",0,1148,3,1,0,,838,28.0,28.0,0,Mahon,-0.11652321631629182,-0.49362394745620336,1,1
